config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 39 28 6.244552213992349456487632670990220560317437874929503883929687583043965888356E-25
(10+2)(17+3) 57600 39 29 9.29759749200607499427114561966762776818808769194201277727953539334711880985E-26
(10+2)(17+3) 57600 39 30 7.6653305828294601021469941466696160484195951697093433096023638710343215222E-27
(10+2)(17+3) 57600 39 31 0
(10+2)(17+3) 57600 39 32 0
(10+2)(17+3) 57600 39 33 0
(10+2)(17+3) 57600 39 34 0
(10+2)(17+3) 57600 39 35 0
(10+2)(17+3) 57600 39 36 0
(10+2)(17+3) 57600 39 37 0
(10+2)(17+3) 57600 39 38 0
(10+2)(17+3) 57600 39 39 0
(10+2)(17+3) 57600 40 1 0
(10+2)(17+3) 57600 40 2 0
(10+2)(17+3) 57600 40 3 1.0112553267805186235984166083898232131590432805386358476321000705432960783556613744275193E-12
(10+2)(17+3) 57600 40 4 1.401103341581967810439123677549323421174843711984047820696492629293074190743876972572753E-13
(10+2)(17+3) 57600 40 5 2.53260249922862490349093028650820406699671246606754699088306925103697853446209972727379E-14
(10+2)(17+3) 57600 40 6 5.8259566074854368824133120584327412581069749619619790072574949807786199308918349944336E-15
(10+2)(17+3) 57600 40 7 1.6051686333914397790226523279926937119113190895522119179776567641780631565483601013910E-15
(10+2)(17+3) 57600 40 8 5.049212237969018358342696875692957361399978772583433956869908786756162718991593744895E-16
(10+2)(17+3) 57600 40 9 1.751535001358475441267689676419810497491184187525056636614327906007344125956835016844E-16
(10+2)(17+3) 57600 40 10 6.53481777111211932175527478186897652926817129177059479793798169828745370649527532804E-17
(10+2)(17+3) 57600 40 11 2.57428649432027019686199332098163166901013025845307546199132331338292061693351807940E-17
(10+2)(17+3) 57600 40 12 1.05588364421785791368773916933398664905932034302045332750363505308995751726759090785E-17
(10+2)(17+3) 57600 40 13 4.4602042372811084616649873968643331918033527814771971154732753926613169056284352575E-18
(10+2)(17+3) 57600 40 14 1.9231550784432669235036619368728708260711684442313752761977236713226343661659504881E-18
(10+2)(17+3) 57600 40 15 8.401261827145387369550166145184327045024139736796692969871184218140790798302914508E-19
(10+2)(17+3) 57600 40 16 3.693995430295923682876470614887121634069150054312272288141593545446407044212399409E-19
(10+2)(17+3) 57600 40 17 1.625046244070982680075227151370194174460935018101807744132779203676183669682393800E-19
(10+2)(17+3) 57600 40 18 7.11159957836277681471752151586784042897886891673960947973142899700741899731055337E-20
(10+2)(17+3) 57600 40 19 3.07838665752747873990706015253264541091258104678094940980998255356991257766834063E-20
(10+2)(17+3) 57600 40 20 1.31024952517748994210127659279199447386412945552152169026094492010269682472763264E-20
(10+2)(17+3) 57600 40 21 5.4482926755807482301021713256508395999906442135409290962269183910716262932392104E-21
(10+2)(17+3) 57600 40 22 2.1972525410222306215586345327151397404422663819574979436166029187426162401523992E-21
(10+2)(17+3) 57600 40 23 8.521169049444296209575013090527083015697618992993134042180953815251311841657666E-22
(10+2)(17+3) 57600 40 24 3.144760537634284118333159339507526961134657532890832991111231568046508167321671E-22
(10+2)(17+3) 57600 40 25 1.089922377635759242164687994616328783084927580800402076640182980099832269933619E-22
(10+2)(17+3) 57600 40 26 3.48581689752541481888513789052180072778720108372550256803810523921170741884366E-23
(10+2)(17+3) 57600 40 27 1.00391008557294833922216584059424624998209549244442841771130093775953358984963E-23
(10+2)(17+3) 57600 40 28 2.5105921828472878158069860973131809562481263816805502571616493213059918178900E-24
(10+2)(17+3) 57600 40 29 5.138614082344252632763219934159664943358643323594942152573348686391857363337E-25
(10+2)(17+3) 57600 40 30 7.70112013507475293623719458104551494926501446238328777100391079314041351180E-26
(10+2)(17+3) 57600 40 31 6.3879890286432713832161199573096223265352233703475876378688776838708248125E-27
(10+2)(17+3) 57600 40 32 0
(10+2)(17+3) 57600 40 33 0
(10+2)(17+3) 57600 40 34 0
(10+2)(17+3) 57600 40 35 0
(10+2)(17+3) 57600 40 36 0
(10+2)(17+3) 57600 40 37 0
(10+2)(17+3) 57600 40 38 0
(10+2)(17+3) 57600 40 39 0
(10+2)(17+3) 57600 40 40 0
(10+2)(17+3) 57600 41 1 0
(10+2)(17+3) 57600 41 2 0
(10+2)(17+3) 57600 41 3 1.4105110514278831435390691270106040459198521669501861812969309593219837396169279639135159E-12
(10+2)(17+3) 57600 41 4 1.961074805617868975553957407468499786079008473530704598923770700353090830909494181509575E-13
(10+2)(17+3) 57600 41 5 3.55390333926743260203725463781296385717469459450962039027134658521717079735925724559135E-14
(10+2)(17+3) 57600 41 6 8.2000593707671885419887212867038638606469210336047138785752513091106223075748279833406E-15
(10+2)(17+3) 57600 41 7 2.2688619135572333775703766002333653277074398841591039370347335139855085756051139704522E-15
(10+2)(17+3) 57600 41 8 7.178146813869684621492272771358929187805813082553690490898186386805602745685219259135E-16
(10+2)(17+3) 57600 41 9 2.508477539923202848308729541477650144253565670757827642777629152474886470756224281541E-16
(10+2)(17+3) 57600 41 10 9.44348038272319654227144044131165098512884160556593117732768786080054279132614963745E-17
(10+2)(17+3) 57600 41 11 3.75982814615383436958450196273302026214283236098034243952643275811003307181166733371E-17
(10+2)(17+3) 57600 41 12 1.56119485640633767100613875504361469307654368653270330866703782448811013823429299618E-17
(10+2)(17+3) 57600 41 13 6.6876281780200925566544827216717960822328762661815722029992950128439211736956903437E-18
(10+2)(17+3) 57600 41 14 2.9295639539946596452618459993604734357689577140410313977091835715876911029398489702E-18
(10+2)(17+3) 57600 41 15 1.3027769185099687015975819652249461908111907096932229832030601408635034994177101009E-18
(10+2)(17+3) 57600 41 16 5.844132055239932355076542819168789677640981822651959985777229598141387671044430386E-19
(10+2)(17+3) 57600 41 17 2.629507045713399840008726183318224383159024978395530719475537482506598055412746317E-19
(10+2)(17+3) 57600 41 18 1.180347690301937035600744307808049062303979705753902800211894336811118282902076650E-19
(10+2)(17+3) 57600 41 19 5.25845406786590197077315217877674337088833894988042055729371400743907648286002867E-20
(10+2)(17+3) 57600 41 20 2.31265108274271051208001306779236305369573722410638976371798779194808980413335599E-20
(10+2)(17+3) 57600 41 21 9.9843728735495509694826244955528704658102159725385058869433943288324722463290683E-21
(10+2)(17+3) 57600 41 22 4.2053117250242405718836903569067500444478063216661265675700035742507341922559074E-21
(10+2)(17+3) 57600 41 23 1.7158011885012767845702983953594304563263039581130644643766039274686352337929370E-21
(10+2)(17+3) 57600 41 24 6.724885850192926236149125594474326716093514903863455517762167090611163671726794E-22
(10+2)(17+3) 57600 41 25 2.505996538242702819887073308606556832240277139549035403365992457420981647593390E-22
(10+2)(17+3) 57600 41 26 8.76300493557465272203714840317343468681019749752101621335203919672049732938601E-23
(10+2)(17+3) 57600 41 27 2.82569501818025916288590198587019135256676442529626180645877755631458244878309E-23
(10+2)(17+3) 57600 41 28 8.1999688585924575732653091321959921766660920859593063034270924873167051112344E-24
(10+2)(17+3) 57600 41 29 2.0651581000208795303297901828513200724959659559256745798996422729782574127438E-24
(10+2)(17+3) 57600 41 30 4.254723467170762644160600818260193144055450486694589531125163297706691746556E-25
(10+2)(17+3) 57600 41 31 6.41560702456016864843625726659147826114166399165272533844475270294734042773E-26
(10+2)(17+3) 57600 41 32 5.3522425381139747428567398416074454584255945754923390551266864151140087581E-27
(10+2)(17+3) 57600 41 33 0
(10+2)(17+3) 57600 41 34 0
(10+2)(17+3) 57600 41 35 0
(10+2)(17+3) 57600 41 36 0
(10+2)(17+3) 57600 41 37 0
(10+2)(17+3) 57600 41 38 0
(10+2)(17+3) 57600 41 39 0
(10+2)(17+3) 57600 41 40 0
(10+2)(17+3) 57600 41 41 0
(10+2)(17+3) 57600 42 1 0
(10+2)(17+3) 57600 42 2 0
(10+2)(17+3) 57600 42 3 1.9482011966729115879546144903318142258331113806301399919288871864130811835328379385478633E-12
(10+2)(17+3) 57600 42 4 2.718024575439307258268068186797822972467220580913299990847077228801683226910523906933385E-13
(10+2)(17+3) 57600 42 5 4.93780531224274369205206372923932250363682702250951281303741279670428799795688763740595E-14
(10+2)(17+3) 57600 42 6 1.14246054454528881199430174861585258953548079439902909533813743785948687042170083739606E-14
(10+2)(17+3) 57600 42 7 3.1730713951998266080252554649851256178334105953112122701937723574052446696940767026526E-15
(10+2)(17+3) 57600 42 8 1.0090862122566745244943628481362919746658105686550437997962025249740448908191991504601E-15
(10+2)(17+3) 57600 42 9 3.549865322540301659653945028479319966275599001721957751683189599866593419647233290707E-16
(10+2)(17+3) 57600 42 10 1.347308797930358071005215080629130643092841139028684085217573709997546472587292799251E-16
(10+2)(17+3) 57600 42 11 5.41606208358350680026562523190916263766443395259617387050262097280227245492899552788E-17
(10+2)(17+3) 57600 42 12 2.27409029797559026991601241018095104865559366695508872279921064898930757017807913755E-17
(10+2)(17+3) 57600 42 13 9.8658134045729523372098102906753890781906620234760884079603128114879412641928786372E-18
(10+2)(17+3) 57600 42 14 4.3841599262349668890092425867521435551225645843571359760831917751223602791691562828E-18
(10+2)(17+3) 57600 42 15 1.9812716975754322494600342246591990812571451846939994390498342105641479624178633457E-18
(10+2)(17+3) 57600 42 16 9.049584610489855822377509946545375438712038383279579416124760713016545174573481839E-19
(10+2)(17+3) 57600 42 17 4.154911265161178923453224201279191908054245234211561791213612115397245340422075171E-19
(10+2)(17+3) 57600 42 18 1.907872082527894785822763346979445883924017613843279645337864409384563314776208057E-19
(10+2)(17+3) 57600 42 19 8.71941402854406901210356573751212196244050131454298294426901899935364429055247666E-20
(10+2)(17+3) 57600 42 20 3.94710316616035232053095323711307482925942211653155987588903233637805383814631727E-20
(10+2)(17+3) 57600 42 21 1.76096162243825219006201507542408807536843157354649661338038206542201531559171621E-20
(10+2)(17+3) 57600 42 22 7.7013180934726132943701912740208694429581938124101933305443426464152756041642296E-21
(10+2)(17+3) 57600 42 23 3.2818610891128537122816425846521433551651858253542323879959494153330204706246360E-21
(10+2)(17+3) 57600 42 24 1.3533559907310716134340080726805655792946436404284169858255337109770471700326687E-21
(10+2)(17+3) 57600 42 25 5.356214939269322501250390995725823365277603259408642078424385849704821998425110E-22
(10+2)(17+3) 57600 42 26 2.013891400078939431889772294271770378321390279967553297222865249651463512317379E-22
(10+2)(17+3) 57600 42 27 7.10047284402965274393370539126577245644684703827868854269826584531744630327108E-23
(10+2)(17+3) 57600 42 28 2.30711612153083458115667508252311546462476632474549416164063726013662582051538E-23
(10+2)(17+3) 57600 42 29 6.7426029470449691731443360189948177889397583257235465612036516881979497516221E-24
(10+2)(17+3) 57600 42 30 1.7093334869549130252473147954129171570729591972098703943218468187065126688555E-24
(10+2)(17+3) 57600 42 31 3.543332608480508419546127975977234217267851960935621089827637398880426124937E-25
(10+2)(17+3) 57600 42 32 5.37370113590144723804944880123005010858638640585466007319858223198424137077E-26
(10+2)(17+3) 57600 42 33 4.5072477198761698575804912866107955162382418960871850044416368537311280257E-27
(10+2)(17+3) 57600 42 34 0
(10+2)(17+3) 57600 42 35 0
(10+2)(17+3) 57600 42 36 0
(10+2)(17+3) 57600 42 37 0
(10+2)(17+3) 57600 42 38 0
(10+2)(17+3) 57600 42 39 0
(10+2)(17+3) 57600 42 40 0
(10+2)(17+3) 57600 42 41 0
(10+2)(17+3) 57600 42 42 0
(10+2)(17+3) 57600 43 1 0
(10+2)(17+3) 57600 43 2 0
(10+2)(17+3) 57600 43 3 2.6660562429978639064427972099863302471205668669182865713443475760826870772826065584518801E-12
(10+2)(17+3) 57600 43 4 3.732381823872778510144180012016382351931370829057571080032661596457957278387971467805864E-13
(10+2)(17+3) 57600 43 5 6.79671869122487355074964955280289585088097240307979018047830048221888007572502498218419E-14
(10+2)(17+3) 57600 43 6 1.57654125686611206219753874425055532721472623364268133167971192690024325619909571735477E-14
(10+2)(17+3) 57600 43 7 4.3936660190303469347577306190859519297303264584176266607808032532171474757595584536071E-15
(10+2)(17+3) 57600 43 8 1.4037628329503204988965360066690120271965130330984594113995721341231083468314548107823E-15
(10+2)(17+3) 57600 43 9 4.968012402378511436848501865435714635173596097179187252114503050285484294628283250713E-16
(10+2)(17+3) 57600 43 10 1.899502637099824049866909500782291589315203485597276369851792400634620499632511579325E-16
(10+2)(17+3) 57600 43 11 7.70289920918859252012906007094110140166793650245071456288273990096561345061257609885E-17
(10+2)(17+3) 57600 43 12 3.26720017043620207872880312907699685392702754231021381840389959751688203907990075727E-17
(10+2)(17+3) 57600 43 13 1.43387950848407248582996344772000245236466419320109872447535670120668318055812439659E-17
(10+2)(17+3) 57600 43 14 6.4553595857399405869786430957962187953013087154114553294780714282016713306984338692E-18
(10+2)(17+3) 57600 43 15 2.9601832495105391854411924762183057060568311364192978114433597608848322997577193156E-18
(10+2)(17+3) 57600 43 16 1.3743289618910386851344496041029296010163252255918724275195161108556650518037056314E-18
(10+2)(17+3) 57600 43 17 6.425968322952227521123316972329264373705006708550888643872730214141300312195849010E-19
(10+2)(17+3) 57600 43 18 3.011421190476248034017849041777363265636824422397967192251482887824404184131060838E-19
(10+2)(17+3) 57600 43 19 1.408046998463858990139107898156903203911445486751069439210854895749428161632494669E-19
(10+2)(17+3) 57600 43 20 6.53950813193194475095883596666221597337756290634516397638448117796703068072749456E-20
(10+2)(17+3) 57600 43 21 3.00327577756042095340130774272201700079068282493281028388235240617491492724988750E-20
(10+2)(17+3) 57600 43 22 1.35739015487164625159854985324222868225649815239166380131556998135179294243559952E-20
(10+2)(17+3) 57600 43 23 6.0065652801557783255956577404335777281257224149306970026837092550237553031576329E-21
(10+2)(17+3) 57600 43 24 2.5871933024764073721915353594851391097599956469075390613137419805152116976986004E-21
(10+2)(17+3) 57600 43 25 1.0773819809827534925762449413913036731026750150588307458055831215728938265929772E-21
(10+2)(17+3) 57600 43 26 4.302453659706143095164355171722760127413543422779297345318961412561292468680703E-22
(10+2)(17+3) 57600 43 27 1.631129505952140334825146541439961436089518680930832867674910485172854433111111E-22
(10+2)(17+3) 57600 43 28 5.79512834894642065896423106812910267679307065129702753598157075093282804602217E-23
(10+2)(17+3) 57600 43 29 1.89639185701603634922308094357800323219689049843621271515193538539080413097584E-23
(10+2)(17+3) 57600 43 30 5.5789747137844890848835589281331130474475038393187979652380612764124070009234E-24
(10+2)(17+3) 57600 43 31 1.4230803322238505474261365202503151945456917409343973497247435383407690784569E-24
(10+2)(17+3) 57600 43 32 2.966998096100291603116870803962526298770361096817026858550948837111109486526E-25
(10+2)(17+3) 57600 43 33 4.52402807009443628384138437562028124183454370144524418476066030483822659386E-26
(10+2)(17+3) 57600 43 34 3.8138887047658291305113928903331649842331126169460545469279876804390368095E-27
(10+2)(17+3) 57600 43 35 0
(10+2)(17+3) 57600 43 36 0
(10+2)(17+3) 57600 43 37 0
(10+2)(17+3) 57600 43 38 0
(10+2)(17+3) 57600 43 39 0
(10+2)(17+3) 57600 43 40 0
(10+2)(17+3) 57600 43 41 0
(10+2)(17+3) 57600 43 42 0
(10+2)(17+3) 57600 43 43 0
(10+2)(17+3) 57600 44 1 0
(10+2)(17+3) 57600 44 2 0
(10+2)(17+3) 57600 44 3 3.6165977402115810467322276179115784408722590954637741484092870801729893915581400711213436E-12
(10+2)(17+3) 57600 44 4 5.080549535900464098104999558649034419875266757791418700289607364711989227867967040014451E-13
(10+2)(17+3) 57600 44 5 9.27315027645318189926790773694531119139947177181665514496377153430568223329801276241086E-14
(10+2)(17+3) 57600 44 6 2.15600837924591540150507189076986414131562137853036574553631309066944594642194565790776E-14
(10+2)(17+3) 57600 44 7 6.0271605838993391090033114610028014752677740253013201098900691409581712534446354469403E-15
(10+2)(17+3) 57600 44 8 1.9337440860981907147502476507885915115578254749318683126043515914170498903744638712361E-15
(10+2)(17+3) 57600 44 9 6.880889889923925165646766545654439362172485553779190452425602476445230024796639648538E-16
(10+2)(17+3) 57600 44 10 2.648554960336977170469787243302191528863727200594865233881669215614065665999365836039E-16
(10+2)(17+3) 57600 44 11 1.082631559312727771301924452203153759607226079327661793280864382405725209077707299483E-16
(10+2)(17+3) 57600 44 12 4.63458956648146019278156425222985813922792472765620727089653588208113111138088553760E-17
(10+2)(17+3) 57600 44 13 2.05550655422923660399141748582887973232845644052325290021385341540571196897060226951E-17
(10+2)(17+3) 57600 44 14 9.3644057018030862577569658213248174027654557546591457907694743627438133163462519592E-18
(10+2)(17+3) 57600 44 15 4.3516015294785514394913304010652330537444316755844894493881369731674128065137492315E-18
(10+2)(17+3) 57600 44 16 2.0504904371700849860347568011880438571937625443465441642933191867261577365456160080E-18
(10+2)(17+3) 57600 44 17 9.747038841310213813478559322089034955818349796404934435185583489419329196944915677E-19
(10+2)(17+3) 57600 44 18 4.652503387829087128245003647122883959992327125022820195922038052825236407984974726E-19
(10+2)(17+3) 57600 44 19 2.220410723788595606242038020091081772735346337248904687149606824161621479819826279E-19
(10+2)(17+3) 57600 44 20 1.055153452711200839721538611735653657228471219216769205488333957738557221774094965E-19
(10+2)(17+3) 57600 44 21 4.97212550817629616882733984987927967655868773042589155166753658190303126780101397E-20
(10+2)(17+3) 57600 44 22 2.31347020624740161715462160868042231120146581808645775641777844879886503661033376E-20
(10+2)(17+3) 57600 44 23 1.05805543779765530217563652309432190764395650181982021075632013436892261275153717E-20
(10+2)(17+3) 57600 44 24 4.7326244831269909474843360144015698559686968589362238460305451151694199216391502E-21
(10+2)(17+3) 57600 44 25 2.0586134530781154907215249663160971095552360561094486501862789673277197742947703E-21
(10+2)(17+3) 57600 44 26 8.650363700499433968624597880088489188698981662894843233526942993148484381459002E-22
(10+2)(17+3) 57600 44 27 3.483299005064119156305383203758677499923963809986336046502165025763753162291119E-22
(10+2)(17+3) 57600 44 28 1.330760731198144756474142615369579514493627791734471499345466818535887556268149E-22
(10+2)(17+3) 57600 44 29 4.76177868722467099292264965043565161411879187825358251337142776344863139046996E-23
(10+2)(17+3) 57600 44 30 1.56860149892811020582148651327453183385901666817321698030297385780640219946962E-23
(10+2)(17+3) 57600 44 31 4.6432665729956013142010839206261809048745205826940000587144553819288253740713E-24
(10+2)(17+3) 57600 44 32 1.1912669104756339860587670513639195596190202714276801758457161471165817775738E-24
(10+2)(17+3) 57600 44 33 2.497181211698706598804244533617327983200657992634871976433663224503954668742E-25
(10+2)(17+3) 57600 44 34 3.82709020102316255060630302293697595431060274853314012317973832684842807611E-26
(10+2)(17+3) 57600 44 35 3.2418469770968139360311879689583527822077874771989532093424823396815821665E-27
(10+2)(17+3) 57600 44 36 0
(10+2)(17+3) 57600 44 37 0
(10+2)(17+3) 57600 44 38 0
(10+2)(17+3) 57600 44 39 0
(10+2)(17+3) 57600 44 40 0
(10+2)(17+3) 57600 44 41 0
(10+2)(17+3) 57600 44 42 0
(10+2)(17+3) 57600 44 43 0
(10+2)(17+3) 57600 44 44 0
(10+2)(17+3) 57600 45 1 0
(10+2)(17+3) 57600 45 2 0
(10+2)(17+3) 57600 45 3 4.8654884274684957798810344900664005450930706333123457188190621914830945945790392137343848E-12
(10+2)(17+3) 57600 45 4 6.858483996699270309956209388275812954876913461399341095979053515832262996812055654071182E-13
(10+2)(17+3) 57600 45 5 1.254655956924435006794345321506102279864536024771954540229545592060106695638227952398536E-13
(10+2)(17+3) 57600 45 6 2.92345328266861553684670334014334741017605913109958952476514494515549048467479007319478E-14
(10+2)(17+3) 57600 45 7 8.1955042245871293187017839678170785095387670552523547045968637510308871510633002681069E-15
(10+2)(17+3) 57600 45 8 2.6394070889848171364845092797844876673144305002184162892264525420114334450158067462113E-15
(10+2)(17+3) 57600 45 9 9.438168015173190134731219398990640800429934674880695419434735782124475801765509931057E-16
(10+2)(17+3) 57600 45 10 3.655074868966417224159965507980631379600332107591320886614433332303372532314183595553E-16
(10+2)(17+3) 57600 45 11 1.504948003392529481644489010917338483887030412981138599809942952263530591447712711107E-16
(10+2)(17+3) 57600 45 12 6.49703193784302238733691671540457314528381788471287401100660937534047334755047042781E-17
(10+2)(17+3) 57600 45 13 2.90938534067719435643314246575774479128117985473681481715150025184530930289850799050E-17
(10+2)(17+3) 57600 45 14 1.33990130480604775799724905756879776575502451749720151527505325777030976059840719962E-17
(10+2)(17+3) 57600 45 15 6.3024623384189070560314220051332778090838136728208685334389456062236032404623621949E-18
(10+2)(17+3) 57600 45 16 3.0101262207868026606012032102671150582995889721483748361730187056448982540833536409E-18
(10+2)(17+3) 57600 45 17 1.4524967586801468743899116134341865430146846084368906403958222011604604144004780304E-18
(10+2)(17+3) 57600 45 18 7.049563046274914323182625473138094055700656911817938687526728363708897097904278586E-19
(10+2)(17+3) 57600 45 19 3.427245819840491038414281819238593825525289896606585019564583401713490172177243603E-19
(10+2)(17+3) 57600 45 20 1.662551952713501566401864504905801498713130759617293605754381256570111335686036846E-19
(10+2)(17+3) 57600 45 21 8.01669990459111268785857515539576090543286518623525840132631872975942391475226791E-20
(10+2)(17+3) 57600 45 22 3.82760805298688179336279206421118558751680599664740280705990226307065226692500328E-20
(10+2)(17+3) 57600 45 23 1.80224194923145248912134267044446139541165269372720287792443758144396108853228513E-20
(10+2)(17+3) 57600 45 24 8.3320985758795518381213496626654289122001893340985520614891883834019711204800108E-21
(10+2)(17+3) 57600 45 25 3.7639109075374955082309126136175210518499431060868353915180744789513776433751798E-21
(10+2)(17+3) 57600 45 26 1.6521487378882658036537448297214326649396320475717336414709981642174759413252882E-21
(10+2)(17+3) 57600 45 27 7.000586715825420108873345410568337646767805524789121506406155377458913233384589E-22
(10+2)(17+3) 57600 45 28 2.840805732233407160153023043335691612001823840896351654781368855242050536890494E-22
(10+2)(17+3) 57600 45 29 1.093093446700269133376934621256467760019224466707236394871926948459091888022046E-22
(10+2)(17+3) 57600 45 30 3.93745204891555137101065993433501228484439335468018056593997694292018466492848E-23
(10+2)(17+3) 57600 45 31 1.30512585432019885133405418056041578838935531092348710720433476562017049751151E-23
(10+2)(17+3) 57600 45 32 3.8858109842011275928881758570654922895967773115756742070638235957669092531828E-24
(10+2)(17+3) 57600 45 33 1.0023677741822259069744335930887657163096149910624622097133175161930153290812E-24
(10+2)(17+3) 57600 45 34 2.111954903762967183557583902972533254991739328767152709285026404620378818604E-25
(10+2)(17+3) 57600 45 35 3.25229208139148326440068201978064880718819997938202740003265387211912432437E-26
(10+2)(17+3) 57600 45 36 2.7674568019885190013963585835780199687701560430794681603870668111255626418E-27
(10+2)(17+3) 57600 45 37 0
(10+2)(17+3) 57600 45 38 0
(10+2)(17+3) 57600 45 39 0
(10+2)(17+3) 57600 45 40 0
(10+2)(17+3) 57600 45 41 0
(10+2)(17+3) 57600 45 42 0
(10+2)(17+3) 57600 45 43 0
(10+2)(17+3) 57600 45 44 0
(10+2)(17+3) 57600 45 45 0
(10+2)(17+3) 57600 46 1 0
(10+2)(17+3) 57600 46 2 0
(10+2)(17+3) 57600 46 3 6.4943020643568714742040560094917199396653745649480824240260017672989470288463506244038778E-12
(10+2)(17+3) 57600 46 4 9.185938806636707718246746802885138580190833092943308596692426884629340387862166988435922E-13
(10+2)(17+3) 57600 46 5 1.684151634696632664120548075283164801816528714894294977873196979253602491018582739017949E-13
(10+2)(17+3) 57600 46 6 3.93226909130481020977889886303046867667770441365837980209666558153993696778578801524795E-14
(10+2)(17+3) 57600 46 7 1.10517994080228387227971554599223070081976527642893085961231226670592307955217741146893E-14
(10+2)(17+3) 57600 46 8 3.5715255317711597707649463436674544799874023885491444372430427961085947975828218520387E-15
(10+2)(17+3) 57600 46 9 1.2828446886934320362816829907140841386589190321684586354555540551195371248670324999810E-15
(10+2)(17+3) 57600 46 10 4.995646571478900560759545179743035611173798454594101616413248477956232264365241344871E-16
(10+2)(17+3) 57600 46 11 2.070610521349917322375876269868916993057147467138138358355247470377762273428885618157E-16
(10+2)(17+3) 57600 46 12 9.00834890265969008715316254154876181852979475668017675796165584258191082037619628347E-17
(10+2)(17+3) 57600 46 13 4.06967986844872698404599375649546679152259486774847748081261587765155423273533381607E-17
(10+2)(17+3) 57600 46 14 1.89298701993780674232034168075151243785308520222289140852857812371313318672328593228E-17
(10+2)(17+3) 57600 46 15 9.0034455944720136094824056515686500530159009296831082900104239215020758903736375551E-18
(10+2)(17+3) 57600 46 16 4.3535731386910645495913778972144550565041148485527283753001045486618102194634554095E-18
(10+2)(17+3) 57600 46 17 2.1297101892371554890490906712626111929923211523549440548744887534384663684131990111E-18
(10+2)(17+3) 57600 46 18 1.0494183171630736778470179885290086577497814072472810822127148289933141049858503868E-18
(10+2)(17+3) 57600 46 19 5.188237802695074326217882496939511930732885706755769389321435812423475300886336880E-19
(10+2)(17+3) 57600 46 20 2.564087719105396549042662579863297682707348127211319672704600691538400412845582264E-19
(10+2)(17+3) 57600 46 21 1.262235788542900672619098899443903578874985438993992028598157191230331917296415047E-19
(10+2)(17+3) 57600 46 22 6.16736958479217534625246439130447062551109064178580855683140449799378318730166391E-20
(10+2)(17+3) 57600 46 23 2.98005623269302314198341222600588209486945842593237905154105811177019192387843872E-20
(10+2)(17+3) 57600 46 24 1.41850756925916201564889662042252441913028165631743839959276973563512141197330430E-20
(10+2)(17+3) 57600 46 25 6.6234706692070095618159065325226439065608428175801725222176739927301105536276608E-21
(10+2)(17+3) 57600 46 26 3.0194374684689126192247099617644390056224513792830884461698802386041968634738840E-21
(10+2)(17+3) 57600 46 27 1.3365264418878645494109356163403004892858730615228589928047164958706662712242462E-21
(10+2)(17+3) 57600 46 28 5.707256928885869972412843282753167333497905113296172758595966678867177160947104E-22
(10+2)(17+3) 57600 46 29 2.332668959407195975815369940398933413686180789720144188136590787195825622485647E-22
(10+2)(17+3) 57600 46 30 9.03583146981872274473244542488877411803471422917758983960165591279553365822184E-23
(10+2)(17+3) 57600 46 31 3.27513313747855444373310485427912351504625976583215188415257400571703429458607E-23
(10+2)(17+3) 57600 46 32 1.09192383635611676298316872581232089039886074772113643577104782505359540225426E-23
(10+2)(17+3) 57600 46 33 3.2688015640310546405839502457810391390846209539075150536540174287179644713079E-24
(10+2)(17+3) 57600 46 34 8.475330193682384488897538021113829819454929402328121239851980051244445824231E-25
(10+2)(17+3) 57600 46 35 1.794344124364861394171769982666912678599257564215376179877011625834112527823E-25
(10+2)(17+3) 57600 46 36 2.77576537742069524586332523779727309316167069740963393013824453955519985066E-26
(10+2)(17+3) 57600 46 37 2.3721219743214380876502557408099219448450464693007535652173743450613543157E-27
(10+2)(17+3) 57600 46 38 0
(10+2)(17+3) 57600 46 39 0
(10+2)(17+3) 57600 46 40 0
(10+2)(17+3) 57600 46 41 0
(10+2)(17+3) 57600 46 42 0
(10+2)(17+3) 57600 46 43 0
(10+2)(17+3) 57600 46 44 0
(10+2)(17+3) 57600 46 45 0
(10+2)(17+3) 57600 46 46 0
(10+2)(17+3) 57600 47 1 0
(10+2)(17+3) 57600 47 2 0
(10+2)(17+3) 57600 47 3 8.6037719079713494209042157357387151700311178448545415368557780327867371816651775901286626E-12
(10+2)(17+3) 57600 47 4 1.2211472164465518364326047950655554887778249578611298474162347132396183232127551562380756E-12
(10+2)(17+3) 57600 47 5 2.243735921145991747292210695057853008105861015541315709648501686553045267492224400156172E-13
(10+2)(17+3) 57600 47 6 5.24898931650906478110258348001439762131200059947429690195844796620970734408108312981942E-14
(10+2)(17+3) 57600 47 7 1.47870991071716750211488804722476284098173973083636543361619641997634353878025710369342E-14
(10+2)(17+3) 57600 47 8 4.7935528968968967533442275681801470866874474637657804575828522385373535216409840653874E-15
(10+2)(17+3) 57600 47 9 1.7287867401701095527070904567479559745067064899057159117881148750445540083926829963825E-15
(10+2)(17+3) 57600 47 10 6.766395324110773713515914998953239052205780997467614702491512543880634178705636128883E-16
(10+2)(17+3) 57600 47 11 2.821638367317070849049210677436167775428342533321112426906113391721174674936711095198E-16
(10+2)(17+3) 57600 47 12 1.236299058764568367863917006920840113982245754494461770185579687531124401890065489596E-16
(10+2)(17+3) 57600 47 13 5.63059120635322458029404690937431557686742325575585181354496645683918606111483287604E-17
