config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 39 6 0.0000010580052681568668869775548732318707892708734085469510420724359405000704934543700480210442634423
(10+2)(17+3) 57600 39 7 3.446965846636712685785783741113741004879440384358274076393936196098430555925872219955265166787E-7
(10+2)(17+3) 57600 39 8 1.229003016517625245569558086018775415730197540886243411172331006476629019150300507401210256031E-7
(10+2)(17+3) 57600 39 9 4.69657621582528913252925342912780458212349289972518943274229307475762315603497951631871843715E-8
(10+2)(17+3) 57600 39 10 1.89138828059993826370443892841859244161556509408002770663297996670814718159525971102679095432E-8
(10+2)(17+3) 57600 39 11 7.9202873514390492736599939996213139134277424162192530778928335986567578239168850086383991670E-9
(10+2)(17+3) 57600 39 12 3.4120784713469674911690307932118730611429427792494013322523596662719954556715089373116234597E-9
(10+2)(17+3) 57600 39 13 1.4990382013916363744855522818002676932450686866084907051084166367224305948969618179950030598E-9
(10+2)(17+3) 57600 39 14 6.666628800694112076663446659440680920490576001442522245847357116046127176420901652383509956E-10
(10+2)(17+3) 57600 39 15 2.981786335060801350043637228515251231118735029443627042802693914320643468565780253024827998E-10
(10+2)(17+3) 57600 39 16 1.333341852464501944287066162439279900756846630489898723269736243237509630130690256105954492E-10
(10+2)(17+3) 57600 39 17 5.92701764839724715567436778490015116795446795217095937700979431159952633973673868023648276E-11
(10+2)(17+3) 57600 39 18 2.60436472910512084765220597446519450015937716542133116481996426293894292446575165564786393E-11
(10+2)(17+3) 57600 39 19 1.12454516316647290917870941140131354415058365096948977642059372719707527350327272591827787E-11
(10+2)(17+3) 57600 39 20 4.7410988908007278753441811996720491826689135024244889929502903129942488776088320632404529E-12
(10+2)(17+3) 57600 39 21 1.9375883654743528267034613230235650628091675840148106056703398648006471317684858470566221E-12
(10+2)(17+3) 57600 39 22 7.610719266774234518576959786746399274406308463662225934637163590865258324567018702999786E-13
(10+2)(17+3) 57600 39 23 2.843510365294022705186070203814683940845356369224115867281996545401945045519311621072394E-13
(10+2)(17+3) 57600 39 24 9.97268184039836020355357708021143546737123018453399424161215310069063855845363231390683E-14
(10+2)(17+3) 57600 39 25 3.22619292777932930340232986379624274896494700020618685890285262322636582881261894485507E-14
(10+2)(17+3) 57600 39 26 9.3946592662933298832061350762045155507155300155898478753369013257203461666126544528143E-15
(10+2)(17+3) 57600 39 27 2.3746738416357704352185151381817528970957797325831499135924227321818044096035709662537E-15
(10+2)(17+3) 57600 39 28 4.910953101360601543358355070356701635865998234813642369791772400620280199681176193443E-16
(10+2)(17+3) 57600 39 29 7.43403588984220719318528999938837452091596112174442619073568164858679104500257497027E-17
(10+2)(17+3) 57600 39 30 6.2266262645392604496975198357667124852304387145349341084159403008604550084332399464E-18
(10+2)(17+3) 57600 39 31 0
(10+2)(17+3) 57600 39 32 0
(10+2)(17+3) 57600 39 33 0
(10+2)(17+3) 57600 39 34 0
(10+2)(17+3) 57600 39 35 0
(10+2)(17+3) 57600 39 36 0
(10+2)(17+3) 57600 39 37 0
(10+2)(17+3) 57600 39 38 0
(10+2)(17+3) 57600 39 39 0
(10+2)(17+3) 57600 40 1 0
(10+2)(17+3) 57600 40 2 0
(10+2)(17+3) 57600 40 3 0.0000725066552392226172932773888639111944978340804598455090842716261429269646411155154657647089605008
(10+2)(17+3) 57600 40 4 0.0000187136455893832697483954179169953712535371680381528229907601624317561587872899877095500115071963
(10+2)(17+3) 57600 40 5 0.0000048982704354615157895806939680654465021046291593988729649143452098961089022285287216546763476752
(10+2)(17+3) 57600 40 6 0.0000014422384342679028718280917335019583985537253278093846861170147672756630340536851387567113227431
(10+2)(17+3) 57600 40 7 4.747530763573980268854740088144393696338106877235689077170047558212304405206279854873509248744E-7
(10+2)(17+3) 57600 40 8 1.710492061289338693801543540981668264189999529026317628216925761926306948410690500988513780110E-7
(10+2)(17+3) 57600 40 9 6.61020967282094800292239948964262288638259270562925246957475934009694581011577070591319375549E-8
(10+2)(17+3) 57600 40 10 2.69496526804496427939048962419514287179952101165682776773010862869876092580229500277821391284E-8
(10+2)(17+3) 57600 40 11 1.14397659674406726324454358305538621151535002051310759110682275285414805168604165229900417370E-8
(10+2)(17+3) 57600 40 12 5.0031108913224270337955402052777536490297395724699951022982570486022226730097227279568496455E-9
(10+2)(17+3) 57600 40 13 2.2351038722715279420011323493095825824230716732016945755179143370049492460624671808860986820E-9
(10+2)(17+3) 57600 40 14 1.0126601315451294935815990239384011647664753390793666761980330280299850081548407207945834305E-9
(10+2)(17+3) 57600 40 15 4.624060770055805605151466113713776667827498790712322515933210244332850956883487423371607022E-10
(10+2)(17+3) 57600 40 16 2.116069280079268687513371083885092487859790110780735091497310687947742860461744832952450756E-10
(10+2)(17+3) 57600 40 17 9.65354078044175289013003772380024420708694490577529843402338705129670253796472511001473771E-11
(10+2)(17+3) 57600 40 18 4.36766204786435927578086623337799445025344684578648301997417886583874447361303469384180234E-11
(10+2)(17+3) 57600 40 19 1.94953130289788858087495121436451493839334166693569918643939636165200356625359888397249805E-11
(10+2)(17+3) 57600 40 20 8.5369908747653700684861791714352981418392069564391286161762438586086785795410629892013702E-12
(10+2)(17+3) 57600 40 21 3.6450132650540105218773195610926047174742217903115890626647388233537454496674598955931531E-12
(10+2)(17+3) 57600 40 22 1.5067958608083883346885270719751922258866881930279506275692634002546269256782717837833827E-12
(10+2)(17+3) 57600 40 23 5.980587290968085487840779239818185946823453137996912588908652170576806117728669446358013E-13
(10+2)(17+3) 57600 40 24 2.255847768460627310553139196785700604264327042728949473770872151707921984560955215582664E-13
(10+2)(17+3) 57600 40 25 7.98113361143645538068781708927740105718067903435427979399564147682078804981858724981481E-14
(10+2)(17+3) 57600 40 26 2.60281084554797693695282345923594888900953474952581119523843785224777302485442988706892E-14
(10+2)(17+3) 57600 40 27 7.6360672985941354115253741670304130425923733076532824980109972088627551953778114716768E-15
(10+2)(17+3) 57600 40 28 1.9435488146053676451751355290382383741346084291470066497393553646767173983088364746238E-15
(10+2)(17+3) 57600 40 29 4.045308344535990501311318493913798347764233369779963429251919486320120080382444837389E-16
(10+2)(17+3) 57600 40 30 6.16053125951366321128797413578999342938170717534932180019171613913333954079599945464E-17
(10+2)(17+3) 57600 40 31 5.1890286835687498932117781043168797888543693038613338901962005464270045961002844322E-18
(10+2)(17+3) 57600 40 32 0
(10+2)(17+3) 57600 40 33 0
(10+2)(17+3) 57600 40 34 0
(10+2)(17+3) 57600 40 35 0
(10+2)(17+3) 57600 40 36 0
(10+2)(17+3) 57600 40 37 0
(10+2)(17+3) 57600 40 38 0
(10+2)(17+3) 57600 40 39 0
(10+2)(17+3) 57600 40 40 0
(10+2)(17+3) 57600 41 1 0
(10+2)(17+3) 57600 41 2 0
(10+2)(17+3) 57600 41 3 0.0000929446452062280570823446660845906836618725522068994287835349271325674557672852638907550354185099
(10+2)(17+3) 57600 41 4 0.0000245811328615075056077351253442356969496113612986443218086435439672975504362051725603796350803796
(10+2)(17+3) 57600 41 5 0.0000065322035394843253405770712185484685465731872517933682263309190901831548469956363404905823391749
(10+2)(17+3) 57600 41 6 0.0000019449767928686302664182106874427708500155901240215509211059835807235706387822512982062583790551
(10+2)(17+3) 57600 41 7 6.465807835884509498587575543827960561163294027257764543349133880000771640055994394188065597075E-7
(10+2)(17+3) 57600 41 8 2.352522375127549038069028897900502139463387524030679901076914317781341270042601255619765646045E-7
(10+2)(17+3) 57600 41 9 9.18639396847736916947519234517745376887544035175985101915057770138894275439496844741479793443E-8
(10+2)(17+3) 57600 41 10 3.78797033991546399605082299411336282738936070655714595034490844131453189897432479423807083463E-8
(10+2)(17+3) 57600 41 11 1.62813600479374089880852246379952614711001635673295571414070475466833672992534687320809466635E-8
(10+2)(17+3) 57600 41 12 7.2193851637064318464549905265619698062867783800614693866094139262524113859601931203712944275E-9
(10+2)(17+3) 57600 41 13 3.2747514056635841592056470468260792343488771970041266949768912781122994039692423119291406053E-9
(10+2)(17+3) 57600 41 14 1.5089475591567279844402329204796306990225145026788954175808501718564614963412686886709954292E-9
(10+2)(17+3) 57600 41 15 7.020411386059379842054342798705760447113469610979336610001440642478325423671251099437979588E-10
(10+2)(17+3) 57600 41 16 3.280241353342296153892791525810666521500008925033377326442423389225012985720165137639784003E-10
(10+2)(17+3) 57600 41 17 1.531593573446942119639238358877802481285940348417927925580452460167784521401245523843183388E-10
(10+2)(17+3) 57600 41 18 7.11215253761628466160143577238979169082157699835694352383427734355043811365155413321865485E-11
(10+2)(17+3) 57600 41 19 3.26893776915393497966640041508457756783042909263555040553051237795783275110710843032655536E-11
(10+2)(17+3) 57600 41 20 1.47982495024407513010805346408275052305534868525786032211334055908759437309314322531105822E-11
(10+2)(17+3) 57600 41 21 6.5629075706273637000950020068476671355444741369690418032168902365917284246468321535969958E-12
(10+2)(17+3) 57600 41 22 2.8345186748660435799187220390129582039378661168557914958333588472969196797975199703110192E-12
(10+2)(17+3) 57600 41 23 1.1840583355818290423359598059730046918127403416164719588069460965170535931247912248748904E-12
(10+2)(17+3) 57600 41 24 4.744717196724565859147317587560898287979665598331876622998979567069604552404511790666198E-13
(10+2)(17+3) 57600 41 25 1.805439739723091893142867755115873087423915065242169583114418532654002367656019179669003E-13
(10+2)(17+3) 57600 41 26 6.43939251215408745097946067777701472938850731473872658257263582705961227258397301109444E-14
(10+2)(17+3) 57600 41 27 2.11575536612237277854206597400063698841523777648429040910403580177298409524086455326418E-14
(10+2)(17+3) 57600 41 28 6.2502916767107331773279621066853945599629355836530458133641394921872365915125330265439E-15
(10+2)(17+3) 57600 41 29 1.6011214741389851163529051692285299692691831391767656124760700917920859212258302717178E-15
(10+2)(17+3) 57600 41 30 3.352673141902866265628710476250684096196754708284988967936213804537410543551190257408E-16
(10+2)(17+3) 57600 41 31 5.13452027855736424905404653248351556843071056237122964612703732534293406143999160326E-17
(10+2)(17+3) 57600 41 32 4.3476812385178511474006996481490228649228152732600642921255643153986476981763017633E-18
(10+2)(17+3) 57600 41 33 0
(10+2)(17+3) 57600 41 34 0
(10+2)(17+3) 57600 41 35 0
(10+2)(17+3) 57600 41 36 0
(10+2)(17+3) 57600 41 37 0
(10+2)(17+3) 57600 41 38 0
(10+2)(17+3) 57600 41 39 0
(10+2)(17+3) 57600 41 40 0
(10+2)(17+3) 57600 41 41 0
(10+2)(17+3) 57600 42 1 0
(10+2)(17+3) 57600 42 2 0
(10+2)(17+3) 57600 42 3 0.0001180001570169123726983224401355704493273064370206997553513295021648329864772134322134024521400355
(10+2)(17+3) 57600 42 4 0.0000319752090779325732356277850752080654866497911880301136456624203566960767689485760841237887545523
(10+2)(17+3) 57600 42 5 0.0000086257410273349366431561723397510452000009762865536638676970365194773746774452175263287691145493
(10+2)(17+3) 57600 42 6 0.0000025966175252539667604872309425634227639086203371359466773052067593910174762843533044712623756427
(10+2)(17+3) 57600 42 7 8.714022108338141802562892291468055546678199518421785579468907963245685333256983598827999746453E-7
(10+2)(17+3) 57600 42 8 3.199950776750840908245390181103320603120693957103548594967430633551036925807958552802404157713E-7
(10+2)(17+3) 57600 42 9 1.261726521120860035112969526976886039446950707782303906492084836677238985127584124245979480229E-7
(10+2)(17+3) 57600 42 10 5.25756290546312818119877710009939074517122185762473063861821544324564472757219197987213458551E-8
(10+2)(17+3) 57600 42 11 2.28592917760022630947339889775089959273487858392310209768622888265142881621389618159868130787E-8
(10+2)(17+3) 57600 42 12 1.02652212949752077916280661647889767271801986927094951885842047309575026655105294342729296292E-8
(10+2)(17+3) 57600 42 13 4.7217625210716747795720583779873390622021578497918270702524207414602978405252557513390219140E-9
(10+2)(17+3) 57600 42 14 2.2094466204166594521483296046280251655374564760640531869214514835161864625636250771488359709E-9
(10+2)(17+3) 57600 42 15 1.0455770023862937930707977038284098285260702885777618373620127767888660052843987037742088095E-9
(10+2)(17+3) 57600 42 16 4.978218461780499809380202781449097005255084843544954557259979281047438697637840946439167911E-10
(10+2)(17+3) 57600 42 17 2.373490119276421476774342373175506630000159735468730952277426772956133996390391434836593866E-10
(10+2)(17+3) 57600 42 18 1.128128468590691384777895904386226995502403290180210978965035917219464174508492440026283082E-10
(10+2)(17+3) 57600 42 19 5.32214397390216135969834034149835014338703935174116601978410351997345938455413171101129200E-11
(10+2)(17+3) 57600 42 20 2.48106187160159877421297900836821589853538207562880017397671922781990109872493971992339633E-11
(10+2)(17+3) 57600 42 21 1.13755331374121067316867683484632253939729572808462888865976466682079062547524950524172732E-11
(10+2)(17+3) 57600 42 22 5.1034331446703731008634559886069379630311450181268381280465597505067899924930828007218698E-12
(10+2)(17+3) 57600 42 23 2.2273951941123536733399873834438540184810724086140055246491471378246713404012848907399821E-12
(10+2)(17+3) 57600 42 24 9.393987629731922717657580770082355564444689939718798032698411508455106895475339366931096E-13
(10+2)(17+3) 57600 42 25 3.797546964777903189680154744056568985234011704531849450946389489335128004072888225580193E-13
(10+2)(17+3) 57600 42 26 1.456768551552037283550054505730745184846704364855194049819318809337757077068024726655151E-13
(10+2)(17+3) 57600 42 27 5.23481403949003026086644785635307452876485647252326425959616075632558036621111522338475E-14
(10+2)(17+3) 57600 42 28 1.73194710496228515641911427209271327492595043496074173148901618246370228213142312963467E-14
(10+2)(17+3) 57600 42 29 5.1495808653196943827732915897750550226219774299852616798876591697881746108856532932188E-15
(10+2)(17+3) 57600 42 30 1.3271191747892998424633335328166502207990298958203452350429627838878986826901216146032E-15
(10+2)(17+3) 57600 42 31 2.794612158034817830177590778443050859932010103004454526445667590951546931968568536907E-16
(10+2)(17+3) 57600 42 32 4.30251169770122696361884303392854050971103105481375903291963986217353222468887321375E-17
(10+2)(17+3) 57600 42 33 3.6612833236745021645578171115423383245955278086759033690323916624556130484152935054E-18
(10+2)(17+3) 57600 42 34 0
(10+2)(17+3) 57600 42 35 0
(10+2)(17+3) 57600 42 36 0
(10+2)(17+3) 57600 42 37 0
(10+2)(17+3) 57600 42 38 0
(10+2)(17+3) 57600 42 39 0
(10+2)(17+3) 57600 42 40 0
(10+2)(17+3) 57600 42 41 0
(10+2)(17+3) 57600 42 42 0
(10+2)(17+3) 57600 43 1 0
(10+2)(17+3) 57600 43 2 0
(10+2)(17+3) 57600 43 3 0.0001484527101885922547014273805423714897380468896445913723681130908392106268244641182001639261915863
(10+2)(17+3) 57600 43 4 0.0000412126381446602465168787911403338602342677198341985284552047704734637327766989286080269950753976
(10+2)(17+3) 57600 43 5 0.0000112848904725659971553129240084997030302618848682817106901405145889908611364353868728882469752791
(10+2)(17+3) 57600 43 6 0.0000034338281870858127106131555678185114965722151874063072035827234518436682582180399627082031662910
(10+2)(17+3) 57600 43 7 0.0000011628953023345716151211046069158936166489211423465702243203779586017971792328083702144278730483
(10+2)(17+3) 57600 43 8 4.307899776142681857327257094816233699456516241034058536839428756592303866505862371512261872901E-7
(10+2)(17+3) 57600 43 9 1.714067734228459594107992637513551579614460639502169317343678602474698834106164816222498900974E-7
(10+2)(17+3) 57600 43 10 7.21242724017725192119620012037192558719693706326420011974162927945497124660019327261230620988E-8
(10+2)(17+3) 57600 43 11 3.16940093825665056897838464940475005017490289735789955850477494410081926450461954145918798210E-8
(10+2)(17+3) 57600 43 12 1.43994454248916275037630318639037345254196837114744968831885612639801385119205629679183151282E-8
(10+2)(17+3) 57600 43 13 6.7087903446213078758390136112737035853164839484852020832605771833426242254405381506320877213E-9
(10+2)(17+3) 57600 43 14 3.1837675596155994287508394578931115858713802572560594610077692823391719742296472160350543115E-9
(10+2)(17+3) 57600 43 15 1.5302055547022351241322241753148052819240196315196799162124754395877020698989759377703790834E-9
(10+2)(17+3) 57600 43 16 7.411338201128264531076479382232259715072073775813375298970074868762516420885310283327525458E-10
(10+2)(17+3) 57600 43 17 3.600997690252753209120199969479483099766496961117455318228073628968990265484857441714534909E-10
(10+2)(17+3) 57600 43 18 1.747840634920600125159986444777969448160268725338375596261225953813623960991566324063259225E-10
(10+2)(17+3) 57600 43 19 8.44054592298259570587487409442703256789800957324521716434978384772409275778928673370968403E-11
(10+2)(17+3) 57600 43 20 4.03893362638340201347267193261511176043121953154341395071197179039379662350353923322941101E-11
(10+2)(17+3) 57600 43 21 1.90707273800683633537842026891527472718394306261127873355487172114346874316045329515245140E-11
(10+2)(17+3) 57600 43 22 8.8454955917994482248449187138089543133670769793139415979546171376424911260865853939066730E-12
(10+2)(17+3) 57600 43 23 4.0103112349928980714158498262599758988559157723256148988840035520792084076656356511045252E-12
(10+2)(17+3) 57600 43 24 1.7671893552838577345683873679413306062459205578627888429217869041417083274879999589138127E-12
(10+2)(17+3) 57600 43 25 7.519017598663179729475674715032708903200248185683364902529494660189025099198426723050889E-13
(10+2)(17+3) 57600 43 26 3.064338952914617706182331664000168381139853532529715973825325198099660535117051781670834E-13
(10+2)(17+3) 57600 43 27 1.184348336728758522610793684036153508272635843491291169905664009201020344725120379679842E-13
(10+2)(17+3) 57600 43 28 4.28556680588138735816177768141932952016526406852452285951799646928351703004419103344277E-14
(10+2)(17+3) 57600 43 29 1.42708019547128288877775411892763896095943468930031349634360266737060124744571616850156E-14
(10+2)(17+3) 57600 43 30 4.2687739625760412196150577755509285835056210109773366346261502131990809204353938595133E-15
(10+2)(17+3) 57600 43 31 1.1063400681224492227187038133992195681533401872464385370510861081834707735296735830729E-15
(10+2)(17+3) 57600 43 32 2.342039684083859436497444752332837596459572414312679117412198667157260927425441244545E-16
(10+2)(17+3) 57600 43 33 3.62367979087957772367717274842412639743122090254612880467739311604603329492645332901E-17
(10+2)(17+3) 57600 43 34 3.0980607193015142958797717504037733129334726338749178096475220987499879870290869453E-18
(10+2)(17+3) 57600 43 35 0
(10+2)(17+3) 57600 43 36 0
(10+2)(17+3) 57600 43 37 0
(10+2)(17+3) 57600 43 38 0
(10+2)(17+3) 57600 43 39 0
(10+2)(17+3) 57600 43 40 0
(10+2)(17+3) 57600 43 41 0
(10+2)(17+3) 57600 43 42 0
(10+2)(17+3) 57600 43 43 0
(10+2)(17+3) 57600 44 1 0
(10+2)(17+3) 57600 44 2 0
(10+2)(17+3) 57600 44 3 0.0001851641589203897806513407960915980646539684392804899521402887286155181752295647465400322335870062
(10+2)(17+3) 57600 44 4 0.0000526587869406249138566494999937378319947392010273470943312296085850699975247992230047329617345206
(10+2)(17+3) 57600 44 5 0.0000146347696531954612604833208417505057844197545461237035712547720317393447718757091630670264374141
(10+2)(17+3) 57600 44 6 0.0000045005246581786143745742348923671571151283480583302619440859827046584882468792865287674037822181
(10+2)(17+3) 57600 44 7 0.0000015376112924987357909825435722011388518537730329971109570134346197603808076566343077875372459697
(10+2)(17+3) 57600 44 8 5.743611853509518627183419606712727745080506938341307791460306880089791062856984303324292903769E-7
(10+2)(17+3) 57600 44 9 2.304884842166330452231258229306286007661661777301745037105449046900061045208820525305935493284E-7
(10+2)(17+3) 57600 44 10 9.78700798542751587673674522447498943666353771300781780507079429450940995480622957420700503630E-8
(10+2)(17+3) 57600 44 11 4.34338870155024360639932405587225767681306275393116574267958631323849369917976128388595181564E-8
(10+2)(17+3) 57600 44 12 1.99469506529460875560297973637471164194128827762560944890327061124470878897015601954275642128E-8
(10+2)(17+3) 57600 44 13 9.4037270370298402365815405082624170786821694931658848567247504791208798057876583010886892458E-9
(10+2)(17+3) 57600 44 14 4.5208158164554268210499228089923143510130324536116264221511852474157137527791950914323174877E-9
(10+2)(17+3) 57600 44 15 2.2039074475254991764007411995177373270116351994322882390535592364599098213881351894968313088E-9
(10+2)(17+3) 57600 44 16 1.0842255802761280978538446862599211640419408482926752877373805125732213226635804265585224123E-9
(10+2)(17+3) 57600 44 17 5.359348302054871202441411314627041955422889413260000523247714174780793216926745885287789593E-10
(10+2)(17+3) 57600 44 18 2.651156017316369582169938034433269846436196926414836272737346639285140532262848599231104972E-10
(10+2)(17+3) 57600 44 19 1.307490586013724734088607382256788386444860518281812209770992039044247354139301154898600696E-10
(10+2)(17+3) 57600 44 20 6.40468771259578497021377015827080157032563818718636273580186154252759618616790124518847046E-11
(10+2)(17+3) 57600 44 21 3.10429319319329874136977065917628221239697596087585629467609818497638752839788327185161973E-11
(10+2)(17+3) 57600 44 22 1.48285966588591230754599296169484926334795392435334720278023185037207310647943982765078361E-11
(10+2)(17+3) 57600 44 23 6.9507824033636129651923165058058669315647762853928719916078565214132594722441879249345470E-12
(10+2)(17+3) 57600 44 24 3.1817869345772511597955840625122477310717151203866678707691531935105349269664340792721025E-12
(10+2)(17+3) 57600 44 25 1.4145259253416555503268016956461293585163601523217060050474070101388691780315375446150371E-12
(10+2)(17+3) 57600 44 26 6.067634296747619337865478481985168706486865392169320518690024458833275648379966537812388E-13
(10+2)(17+3) 57600 44 27 2.491477421609195645478851573030142790650083454711095653544653250910600097201573703187846E-13
(10+2)(17+3) 57600 44 28 9.69668287895111219888248478489637764301313745274805877242930948199847016904668838953222E-14
(10+2)(17+3) 57600 44 29 3.53153280975796216963955451732696674152271199961889779284439643240632645827895035376441E-14
(10+2)(17+3) 57600 44 30 1.18310838225807282346401150683557172151836343908010381830477690753337554393725822448421E-14
(10+2)(17+3) 57600 44 31 3.5590138984884637997553789265158800266768047725504415934488989278074437489982497639140E-15
(10+2)(17+3) 57600 44 32 9.272812179242981051320634521654208420287094479731742232010577523064586648357851830651E-16
(10+2)(17+3) 57600 44 33 1.972758347445945662805304570207882182631968958822475221910778735568534785895824454846E-16
(10+2)(17+3) 57600 44 34 3.06661736454425534674756376074200209366575914834314239107066895708094694389460165123E-17
(10+2)(17+3) 57600 44 35 2.6333853856772827012480834470050745301043572685097881311695723389179693431140850293E-18
(10+2)(17+3) 57600 44 36 0
(10+2)(17+3) 57600 44 37 0
(10+2)(17+3) 57600 44 38 0
(10+2)(17+3) 57600 44 39 0
(10+2)(17+3) 57600 44 40 0
(10+2)(17+3) 57600 44 41 0
(10+2)(17+3) 57600 44 42 0
(10+2)(17+3) 57600 44 43 0
(10+2)(17+3) 57600 44 44 0
(10+2)(17+3) 57600 45 1 0
(10+2)(17+3) 57600 45 2 0
(10+2)(17+3) 57600 45 3 0.0002290800125618624374083515242574893274431738959513432298750554692602064187965294029867141086281334
(10+2)(17+3) 57600 45 4 0.0000667321452510704008080517647894248153459845002532486281376540941349370563871840986381484798609744
(10+2)(17+3) 57600 45 5 0.0000188220442281864686636711081111688325620318764010783354676505382871479859396203541710568592501054
(10+2)(17+3) 57600 45 6 0.0000058489486569916453801594957149989787591780463031400717826396202075236969201562930736367801205392
(10+2)(17+3) 57600 45 7 0.0000020154427929613297857914730497285724811339175273153926279029725351944527755858917907310110282851
(10+2)(17+3) 57600 45 8 7.588550035286974306544999458743283126272452269695697139971313482302087252662744530994247893263E-7
(10+2)(17+3) 57600 45 9 3.069823524195942120399862199124977070464669225011657100693837574714727466754117870732864704116E-7
(10+2)(17+3) 57600 45 10 1.314637851965996167386399644186226284318932363379729138666414164943690380129088673979839474849E-7
(10+2)(17+3) 57600 45 11 5.88803062999513354503271820929208055674060359037712276319329214623036553627054971893394945865E-8
(10+2)(17+3) 57600 45 12 2.73121299620255673765377816724665441236652567642280828972849505704568826489754779310684653106E-8
(10+2)(17+3) 57600 45 13 1.30171419512091664601790466913505317187490872117848052629516929215248865956662950670144518987E-8
(10+2)(17+3) 57600 45 14 6.3330284460341177849912256062191138812836156799140341564220197372095614502867885314839009107E-9
(10+2)(17+3) 57600 45 15 3.1279222959776739028683202096807882021805012944257091919709669084164052264792688490327519888E-9
(10+2)(17+3) 57600 45 16 1.5609627637729606484136881583983981209951847429840762627721704646873331627262149049569496979E-9
(10+2)(17+3) 57600 45 17 7.837916281405272910442824421751157942075644154055878921949961857377485222744668547894533550E-10
(10+2)(17+3) 57600 45 18 3.944764277934868658859252896127934311417233735202427039757047988209830858832357715219774788E-10
(10+2)(17+3) 57600 45 19 1.982873583846626519043992111995341144014004551166450914237820803382579456708945139686341183E-10
(10+2)(17+3) 57600 45 20 9.91999293617284105383080333355265625421231746523381285682027593906264906617082453846664071E-11
(10+2)(17+3) 57600 45 21 4.92218903224616707126153872718726026639697376745644960877381962024314433710571964511570403E-11
(10+2)(17+3) 57600 45 22 2.41365871801081005651233412533953908652691172679482264862222271712657360600997765723581700E-11
(10+2)(17+3) 57600 45 23 1.16521333497533092276872923650927923788632583843294636786058519587198395080557763832412412E-11
(10+2)(17+3) 57600 45 24 5.5148283332551286338711456097485380684890192632941999740274715266886826105889154969080278E-12
(10+2)(17+3) 57600 45 25 2.5469113180265311171222148495067614639496597099342092534710727053206997200622198572829601E-12
(10+2)(17+3) 57600 45 26 1.1415427660231846590365040278195543115234429721610157916183555902370238610297560123834392E-12
(10+2)(17+3) 57600 45 27 4.933660785862751889794181468169994847842250178031793867708660834919787821610308345696904E-13
(10+2)(17+3) 57600 45 28 2.040027657298124793186135550296053655879659147381395073075394405716185148802067544749544E-13
(10+2)(17+3) 57600 45 29 7.99131382174951095041937860347601430886550550693415455720536415238559202443854923903660E-14
(10+2)(17+3) 57600 45 30 2.92808200331891067090210696907977824186389816152822834120149570208984354921404343409290E-14
(10+2)(17+3) 57600 45 31 9.8650205349850898983719401508984011983888238685880454625885660168971648428442158757894E-15
(10+2)(17+3) 57600 45 32 2.9833342854695838719279797498154932261076555765057880914698080856232735178891676274695E-15
(10+2)(17+3) 57600 45 33 7.811644183337646560976406930652668411382444026287763098892081265216648063363557315094E-16
(10+2)(17+3) 57600 45 34 1.669692452941725402578525537480010623201740393888952152050959954125490879028668979254E-16
(10+2)(17+3) 57600 45 35 2.60698159625033013399561290037037692157109777539596219397551100234108452263950352088E-17
(10+2)(17+3) 57600 45 36 2.2480334048265950994204734063374268224200631140286058901843386108830313443835335679E-18
(10+2)(17+3) 57600 45 37 0
(10+2)(17+3) 57600 45 38 0
(10+2)(17+3) 57600 45 39 0
(10+2)(17+3) 57600 45 40 0
(10+2)(17+3) 57600 45 41 0
(10+2)(17+3) 57600 45 42 0
(10+2)(17+3) 57600 45 43 0
(10+2)(17+3) 57600 45 44 0
(10+2)(17+3) 57600 45 45 0
(10+2)(17+3) 57600 46 1 0
(10+2)(17+3) 57600 46 2 0
(10+2)(17+3) 57600 46 3 0.0002812297254009055937758101272959919286674531771659932707142042303602783374700893218962762554033437
(10+2)(17+3) 57600 46 4 0.0000839088674879324894315162111389250645850705201856824462785639184241780086810819562478172543710618
(10+2)(17+3) 57600 46 5 0.0000240175247746157203708748808244372281424823943212665009052788649599425667966988818908305021629869
(10+2)(17+3) 57600 46 6 0.0000075408479229237084768343001735729100150734190958637888429761109620853191938283186865771879495864
(10+2)(17+3) 57600 46 7 0.0000026201452358517489460533835677632362405184604924793926101819993447988897811333042351921412953429
(10+2)(17+3) 57600 46 8 9.940764718702613552211171936897635042173458237117872775955501988587434220307603094262841604712E-7
(10+2)(17+3) 57600 46 9 4.052075131385356596006698307113364386082126714990746615924245406749823504863011853628043480045E-7
(10+2)(17+3) 57600 46 10 1.749180716263330426693441088139036741455183899088072773365978647793876479559290210672350465208E-7
(10+2)(17+3) 57600 46 11 7.90164897111331275769737713400929746620965664749343721751329822628435979061972852939250935382E-8
(10+2)(17+3) 57600 46 12 3.69943965247087736403265274661111829783682487714701526835421125359955398938648619113443902328E-8
(10+2)(17+3) 57600 46 13 1.78109186777013516943362264157333311095514471598055914567528694027380173715074118472379028754E-8
(10+2)(17+3) 57600 46 14 8.7613190373241941713087704240423720362155000601769039548819686380814968801725034932014657731E-9
(10+2)(17+3) 57600 46 15 4.3796481743538960189183604191836562573216966791414030281439956189112948592475828640776281222E-9
(10+2)(17+3) 57600 46 16 2.2145452686668465264139695856865707652626871477867299951558179110001723229589612187993761176E-9
(10+2)(17+3) 57600 46 17 1.1280758639964232615877492873110517329327534004011908978292424361102052949688934835998953310E-9
(10+2)(17+3) 57600 46 18 5.767729641769456287325398264099472450691636712195966039165595233072649319546613832073072657E-10
