config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 39 15 3.80069410398506987005422811201512011429631230919396512319037966412926762239220686553027E-14
(10+2)(17+3) 57600 39 16 1.63422733505125427361910387355447643255940619680461060803591702384091314990107685140443E-14
(10+2)(17+3) 57600 39 17 7.0099692007691414915430846858345130580841341880245205443471541317835715355026733581987E-15
(10+2)(17+3) 57600 39 18 2.9811389917282977224040499172006776277253039100834673634152212254969552443725052733282E-15
(10+2)(17+3) 57600 39 19 1.2490056705843402719244960480761711806396335078619679229382850176102657644045315480674E-15
(10+2)(17+3) 57600 39 20 5.120718721915150078036890510592999028700835445023466630750766206573069221291164229467E-16
(10+2)(17+3) 57600 39 21 2.038981109090170381924843674576927630185058708250519176519586471986364619166452085119E-16
(10+2)(17+3) 57600 39 22 7.81649005037462442826167654123822650901841313770769754610194026345035880518411199059E-17
(10+2)(17+3) 57600 39 23 2.85447190319890933792617388477678009666065805755732719238048007157510656106090673498E-17
(10+2)(17+3) 57600 39 24 9.7982247132698060740485937810972330446422502173811804527654526058206157243111801162E-18
(10+2)(17+3) 57600 39 25 3.1060582268174465683496436992004298468966926108290813666503684091502359505089545666E-18
(10+2)(17+3) 57600 39 26 8.872620079239228801349462163929070225910087537932619176391523823659072976038854181E-19
(10+2)(17+3) 57600 39 27 2.202164228217837679170374822057550001583436993449917804747383901513301476026597929E-19
(10+2)(17+3) 57600 39 28 4.47580437146848299196290585602692218918764105709565348345638442315841306599776744E-20
(10+2)(17+3) 57600 39 29 6.6640851213685084549483692868543674182901928665932825487047012315765426061011340E-21
(10+2)(17+3) 57600 39 30 5.494152175475938029985120016968863070469275741945212631252563840002677160482671E-22
(10+2)(17+3) 57600 39 31 0
(10+2)(17+3) 57600 39 32 0
(10+2)(17+3) 57600 39 33 0
(10+2)(17+3) 57600 39 34 0
(10+2)(17+3) 57600 39 35 0
(10+2)(17+3) 57600 39 36 0
(10+2)(17+3) 57600 39 37 0
(10+2)(17+3) 57600 39 38 0
(10+2)(17+3) 57600 39 39 0
(10+2)(17+3) 57600 40 1 0
(10+2)(17+3) 57600 40 2 0
(10+2)(17+3) 57600 40 3 7.23117267104463608377117854100711943009418271874915203089690663096403770200211345209634771513E-8
(10+2)(17+3) 57600 40 4 1.00310786389947056054802054660826638464440107700201330704243442459810062715302592254340665872E-8
(10+2)(17+3) 57600 40 5 1.8141214674794072373276071881764610808486166652768755404813697363327217439831315867868139203E-9
(10+2)(17+3) 57600 40 6 4.174211885086537657185062470642087307875787676460932777259209827435888972220596099730244159E-10
(10+2)(17+3) 57600 40 7 1.150235031881185030654836211741675028706258532441918639880402730777002491069274027961757285E-10
(10+2)(17+3) 57600 40 8 3.61846330180393026659340330659106685268338764534005171097076042436501663225229577682646296E-11
(10+2)(17+3) 57600 40 9 1.25528128614020455132318326695751883103987897797766068681648916810982206328289300913904373E-11
(10+2)(17+3) 57600 40 10 4.6834935075759907064613929034397093201404086919002754710322945519393773158305435562123112E-12
(10+2)(17+3) 57600 40 11 1.8450279287395501046072193763559714434056420972807437354989969253439265598158244306942620E-12
(10+2)(17+3) 57600 40 12 7.567785575710753453717296195453244611415478193101276866885614288386756882325569494188778E-13
(10+2)(17+3) 57600 40 13 3.196776255163140356557492068153453051610797981673799164504933917706273990742790991123317E-13
(10+2)(17+3) 57600 40 14 1.378399815647527054869767804759943246944914791108576803641622722619284137853219284610255E-13
(10+2)(17+3) 57600 40 15 6.02154438747640638637868617717234217089425974779220154100744054017081468557282385028283E-14
(10+2)(17+3) 57600 40 16 2.64765584171459597560560817820801171413391337927487472809198905768842005078421977194058E-14
(10+2)(17+3) 57600 40 17 1.16474867864370289335027944565873774790729314838223825536371318645084852364651740204266E-14
(10+2)(17+3) 57600 40 18 5.0972363098132361175724468001379685980425847005441101650431306766553506008857956459322E-15
(10+2)(17+3) 57600 40 19 2.2064360758442286602447319590409725902343975660305589762188109022131708869858707234872E-15
(10+2)(17+3) 57600 40 20 9.391234983523627121762509012243316839143352613690434646114729697690632498287303611199E-16
(10+2)(17+3) 57600 40 21 3.905076044166628091720644797512298565097697220685040409905351854741766110106673996724E-16
(10+2)(17+3) 57600 40 22 1.574886654528141088477594215689498625882984280469246123385773674696824613909359530470E-16
(10+2)(17+3) 57600 40 23 6.10757332277112990910448101614396417564132048668206743556373439837760439388707731165E-17
(10+2)(17+3) 57600 40 24 2.25401712097996541397286498452937014702313990725599738884181902116790279864727136317E-17
(10+2)(17+3) 57600 40 25 7.8120547197421988782065743582263551896332519086009292089292824289592018731421522461E-18
(10+2)(17+3) 57600 40 26 2.4984710694426864705261297919070235147375555465766104969545752380839577655724841823E-18
(10+2)(17+3) 57600 40 27 7.195559968034469843414790343728928235640418552423907025529430603926270984137646431E-19
(10+2)(17+3) 57600 40 28 1.799475605365897132385849158911374116089978668127484395739806854746245261938787829E-19
(10+2)(17+3) 57600 40 29 3.68311939509616390013304197893234876335847556840906538856620201526682584613334835E-20
(10+2)(17+3) 57600 40 30 5.5198044606843866980126980353638346334827965768722733794066256199479495060092631E-21
(10+2)(17+3) 57600 40 31 4.578613203878527349766750544179706144875794836013731003836176172400957965392722E-22
(10+2)(17+3) 57600 40 32 0
(10+2)(17+3) 57600 40 33 0
(10+2)(17+3) 57600 40 34 0
(10+2)(17+3) 57600 40 35 0
(10+2)(17+3) 57600 40 36 0
(10+2)(17+3) 57600 40 37 0
(10+2)(17+3) 57600 40 38 0
(10+2)(17+3) 57600 40 39 0
(10+2)(17+3) 57600 40 40 0
(10+2)(17+3) 57600 41 1 0
(10+2)(17+3) 57600 41 2 0
(10+2)(17+3) 57600 41 3 1.008245374134487795353025188682965899575509164630725942393976415666960660321369734030695900937E-7
(10+2)(17+3) 57600 41 4 1.40376604879388840492612988574776737097734499392354716979933756661140660186295885740145713687E-8
(10+2)(17+3) 57600 41 5 2.5454368535663960509537902276395024442810611097381745448966696903206664730437576858652864609E-9
(10+2)(17+3) 57600 41 6 5.874870382484758550254022976849959573610165970948330670205687566405232787170880663907598732E-10
(10+2)(17+3) 57600 41 7 1.625762436485825049920068022439904312046736037614775861652652620636339223409507629816101915E-10
(10+2)(17+3) 57600 41 8 5.14400428740763589492660845995140765811230015456181910448097546248706106274135426878923106E-11
(10+2)(17+3) 57600 41 9 1.79772914527216811198200082547978584288739443557099297830330845808912648264805532641228756E-11
(10+2)(17+3) 57600 41 10 6.7680345293239306137714307312118049481072604399858182869614174969122825370410837400576809E-12
(10+2)(17+3) 57600 41 11 2.6946951649512066003248068277846615813746727160127974869040538151346480027852235395750655E-12
(10+2)(17+3) 57600 41 12 1.1189393437242246091840297015144080141730310670169609818599181387777712361380614111634212E-12
(10+2)(17+3) 57600 41 13 4.793216980221928487471773153264691407904649796596554166209011111235952510093100797217524E-13
(10+2)(17+3) 57600 41 14 2.099722743749432508789152097180512062129696143206141123118585315647357195674357736875654E-13
(10+2)(17+3) 57600 41 15 9.33752859479853277633904120325596354373948005111709379644185012101853655467643334175233E-14
(10+2)(17+3) 57600 41 16 4.18874631581889091048800825197583800608129180352427747227943690995234068716485684418722E-14
(10+2)(17+3) 57600 41 17 1.88469016964202522140254474929079072951227795474702092285863366612856506819273166299228E-14
(10+2)(17+3) 57600 41 18 8.4601245575647649793306196192375610886669950872830005827770983653448713259849325121263E-15
(10+2)(17+3) 57600 41 19 3.7689966998515668998946757162179594775870153831393641474987038714356215099336638295617E-15
(10+2)(17+3) 57600 41 20 1.6575949970845645030235625077041558030531229140435534379257490154293756720818610282039E-15
(10+2)(17+3) 57600 41 21 7.156317046914148830175689389014472090549299091347244920774777414027054133308763547281E-16
(10+2)(17+3) 57600 41 22 3.014167020030897839436478144771083447986444784963938347890185010534008475487381165482E-16
(10+2)(17+3) 57600 41 23 1.229805198311499803674574808505508281481444236019068810219272501308835007110486502587E-16
(10+2)(17+3) 57600 41 24 4.82008219627533026373593773519296250646650742186152136153563644208245896751112493655E-17
(10+2)(17+3) 57600 41 25 1.79618103572664127729615054205587469191936636622788861046399500901889583096303459911E-17
(10+2)(17+3) 57600 41 26 6.2809128717896827266360034002403149432671293719659830372353391225309146519067820911E-18
(10+2)(17+3) 57600 41 27 2.0253264873871895629718494891006663890274173847639236022698630126809902548826885087E-18
(10+2)(17+3) 57600 41 28 5.877355813218865496168740795864035547996182802725874174896262528064947419567835434E-19
(10+2)(17+3) 57600 41 29 1.480209190978864975991503384247081147998275350028876331017264213384765314297055994E-19
(10+2)(17+3) 57600 41 30 3.04958774323025798783669955492718378939624178244002835501597740783175429609742897E-20
(10+2)(17+3) 57600 41 31 4.5984084978595857229856547210818175415072807008563347775632638544377527969323963E-21
(10+2)(17+3) 57600 41 32 3.836238328758323063400770877482498448956310382219940264024242925676945262161475E-22
(10+2)(17+3) 57600 41 33 0
(10+2)(17+3) 57600 41 34 0
(10+2)(17+3) 57600 41 35 0
(10+2)(17+3) 57600 41 36 0
(10+2)(17+3) 57600 41 37 0
(10+2)(17+3) 57600 41 38 0
(10+2)(17+3) 57600 41 39 0
(10+2)(17+3) 57600 41 40 0
(10+2)(17+3) 57600 41 41 0
(10+2)(17+3) 57600 42 1 0
(10+2)(17+3) 57600 42 2 0
(10+2)(17+3) 57600 42 3 1.392028513123650325859569346321075169651095969792981516683424625025968356309674158207274833959E-7
(10+2)(17+3) 57600 42 4 1.94521923447467257925117715338090753813534642004172385961067415358703370772129345219219774903E-8
(10+2)(17+3) 57600 42 5 3.5362528862176822844009407989099174503329629409138295112109124853244666046285832870125452882E-9
(10+2)(17+3) 57600 42 6 8.184528025704533479057621303084736366318349384841544340266506784099891095093290581502896949E-10
(10+2)(17+3) 57600 42 7 2.273578970642933445440095282263249199145030518763476105341975352598920131658070835608413758E-10
(10+2)(17+3) 57600 42 8 7.23109999185948173708458513974824120964169951408686056298615916485165351739472102532074776E-11
(10+2)(17+3) 57600 42 9 2.54399800088284660423950300966193338199330592471801292481056749613671320885773836912872552E-11
(10+2)(17+3) 57600 42 10 9.6558598182546188233039451981270215781300644430581741198157677316038635154908079109772321E-12
(10+2)(17+3) 57600 42 11 3.8816852166169292008033192329209913517220207180872561806891858849069994015593138482969211E-12
(10+2)(17+3) 57600 42 12 1.6298715722516189910481430341439357039666830824640812264896435085582927157377689901244686E-12
(10+2)(17+3) 57600 42 13 7.071067798758257711715171004311063801310912657283897047954873876385449124601342037753114E-13
(10+2)(17+3) 57600 42 14 3.142267487229932962367121120350733785930272667813193662012276850581045825216431755454463E-13
(10+2)(17+3) 57600 42 15 1.420051908451575306726625860816586236171921022083125734904500179441036572482164878599912E-13
(10+2)(17+3) 57600 42 16 6.48621531668789259228420152462294305460863990202777500533297974282719008821578591040047E-14
(10+2)(17+3) 57600 42 17 2.97801139607660270206682790359400236172069869285716251326761912337662093807232682208249E-14
(10+2)(17+3) 57600 42 18 1.36746199020309004509408246710558015192100708970766265586023866533852930699406483296217E-14
(10+2)(17+3) 57600 42 19 6.2496308093453506012174903119919219852301536143972735855070211452884583984100865420648E-15
(10+2)(17+3) 57600 42 20 2.8290871407240914169671109882285647288937770117868782159691331796394128546790400238368E-15
(10+2)(17+3) 57600 42 21 1.2621713555568534956152837035984530593556733929278638825554222112881584132711525458426E-15
(10+2)(17+3) 57600 42 22 5.519934420686479069141765503640438200493274560401604574604900779317729588439867384758E-16
(10+2)(17+3) 57600 42 23 2.352281874148272055037364498392745921274950810037109343271762675787588399366514731546E-16
(10+2)(17+3) 57600 42 24 9.70021676238075470967759316483268777888973813445107958097520775577757511965432982666E-17
(10+2)(17+3) 57600 42 25 3.83908334943004997834707099176534059620124851132894277514186969500786524419389078822E-17
(10+2)(17+3) 57600 42 26 1.44346313546279162478011233409430245785068384449422785227750305092959777086239557446E-17
(10+2)(17+3) 57600 42 27 5.0892875343811335925886862719642585171211543081269818022115922927083611842599419434E-18
(10+2)(17+3) 57600 42 28 1.6536333128002314461601974631506080014505210242629275371860924476028884716782131830E-18
(10+2)(17+3) 57600 42 29 4.832783804661991217633641023762615955307165359918592030992741689099668294869675331E-19
(10+2)(17+3) 57600 42 30 1.225170672812800323091752187131829934057841533786386679183451880249289893711608497E-19
(10+2)(17+3) 57600 42 31 2.53969588773196097873877293158741781930857436376192601191590578294037792106608332E-20
(10+2)(17+3) 57600 42 32 3.8516188528521954219624011445593153918660312093675478326544275916951427662451741E-21
(10+2)(17+3) 57600 42 33 3.230585373713367954007597862284550523557361429310676334936285831475462538168440E-22
(10+2)(17+3) 57600 42 34 0
(10+2)(17+3) 57600 42 35 0
(10+2)(17+3) 57600 42 36 0
(10+2)(17+3) 57600 42 37 0
(10+2)(17+3) 57600 42 38 0
(10+2)(17+3) 57600 42 39 0
(10+2)(17+3) 57600 42 40 0
(10+2)(17+3) 57600 42 41 0
(10+2)(17+3) 57600 42 42 0
(10+2)(17+3) 57600 43 1 0
(10+2)(17+3) 57600 43 2 0
(10+2)(17+3) 57600 43 3 1.904100296291702354280147329946475692760989358073468678815697414160762076244158240592050264905E-7
(10+2)(17+3) 57600 43 4 2.67058717511715767172578430263753322348203006919488001195777422160942245525102301280787744198E-8
(10+2)(17+3) 57600 43 5 4.8669424087368977176070164167702673592740276610155310136352707760229428784947307413626498947E-9
(10+2)(17+3) 57600 43 6 1.1293428204502720706008198477044564221944349105181030484273781190986036929971232242985153872E-9
(10+2)(17+3) 57600 43 7 3.148011958452874374859678939933242657777068885394468620480552912299512105970310857736346385E-10
(10+2)(17+3) 57600 43 8 1.005901655193763389800864685188421561224452056004985763583349572562372657005490675588473814E-10
(10+2)(17+3) 57600 43 9 3.56022444706766246887624982535985373434940453448054091749559244773624010616746046586406647E-11
(10+2)(17+3) 57600 43 10 1.36130757559129078961913907118048745012890817235156962210915445078290878929501302984654582E-11
(10+2)(17+3) 57600 43 11 5.5205879905907892793233959569811506455400761318165597130976378789787436512063260967399513E-12
(10+2)(17+3) 57600 43 12 2.3416242558109064008366415315594527029064396877173180293772275975338684726542885998216177E-12
(10+2)(17+3) 57600 43 13 1.0276885779877521937436170619021901559777326549377254946164999151676824734521396253699047E-12
(10+2)(17+3) 57600 43 14 4.626735817207147130480683541378679084714101643401764346862761651445986684720561310452688E-13
(10+2)(17+3) 57600 43 15 2.121665116679472372701249766604531534510501794236221836742316957980356923325800053434141E-13
(10+2)(17+3) 57600 43 16 9.85035533809282962133352663799300507975119802857594261695714785935410088297804692084051E-14
(10+2)(17+3) 57600 43 17 4.60576734846460096241860707364367743758752981430760555687527662848891827223176407317626E-14
(10+2)(17+3) 57600 43 18 2.15842313263640743898135099718166728648086535784403222221979758571117464893693818801727E-14
(10+2)(17+3) 57600 43 19 1.00921452719490652518132470319661866717527788687034019091472844098247407678896582304043E-14
(10+2)(17+3) 57600 43 20 4.6871880029275320698569638427311391339629325772295664195595660362006464903152585269892E-15
(10+2)(17+3) 57600 43 21 2.1525993934786420377842733949602864581686365319497559787964344866371409178390560757163E-15
(10+2)(17+3) 57600 43 22 9.729112510846667105355493425057378032004917784348311198474342317295473940445836257748E-16
(10+2)(17+3) 57600 43 23 4.305217775520554941887240903009486800358504997368385617379494343910175738195501347493E-16
(10+2)(17+3) 57600 43 24 1.854377240286139939889589238836994758613956496281602315488126085538745965964726545579E-16
(10+2)(17+3) 57600 43 25 7.72216582982934777953582212562165529455309161462075833574025255984374908496995613117E-17
(10+2)(17+3) 57600 43 26 3.08379685810430711294809067899612745474885117145078779719463228847707532711910045545E-17
(10+2)(17+3) 57600 43 27 1.16911734074174469152554502642069967439284850713922588021284117088646249235278517032E-17
(10+2)(17+3) 57600 43 28 4.1536775672027109699945077317872909182858824907763843992962576191938931058362846577E-18
(10+2)(17+3) 57600 43 29 1.3592453080538690846713732656588255581470272400575971632598317377122136047698930624E-18
(10+2)(17+3) 57600 43 30 3.998749281239136548646916281210155195000783279274240841579616936612673606493186214E-19
(10+2)(17+3) 57600 43 31 1.019997737163763608104959991066695910452526891978128972662374694595783263655131883E-19
(10+2)(17+3) 57600 43 32 2.12660613500967053481410064338473623155268843193648391423190393682264319920963666E-20
(10+2)(17+3) 57600 43 33 3.2426127477007929872232018850991341774201082627982110348162051739556701704756812E-21
(10+2)(17+3) 57600 43 34 2.733617904392797220340128075321735335200847182585124955608160921184848422620883E-22
(10+2)(17+3) 57600 43 35 0
(10+2)(17+3) 57600 43 36 0
(10+2)(17+3) 57600 43 37 0
(10+2)(17+3) 57600 43 38 0
(10+2)(17+3) 57600 43 39 0
(10+2)(17+3) 57600 43 40 0
(10+2)(17+3) 57600 43 41 0
(10+2)(17+3) 57600 43 42 0
(10+2)(17+3) 57600 43 43 0
(10+2)(17+3) 57600 44 1 0
(10+2)(17+3) 57600 44 2 0
(10+2)(17+3) 57600 44 3 2.581709377356717910506694060900479655972252546005632542188096186171179547434723595730779307209E-7
(10+2)(17+3) 57600 44 4 3.63435395558911777895643332555579119715261146218367724700997601907513052571867202115719533174E-8
(10+2)(17+3) 57600 44 5 6.6393620980298010068103041491949955936914788071880696891233864810808654067435013107309579888E-9
(10+2)(17+3) 57600 44 6 1.5443139842245268918392841961256072492487844314797170175740420099274397471313580191147554269E-9
(10+2)(17+3) 57600 44 7 4.318163117645911741384784741946648164726207592746057072154876381641711921858858837636745099E-10
(10+2)(17+3) 57600 44 8 1.385622587827988054211423665076128550202717406411125652854498240243747985645913945193683537E-10
(10+2)(17+3) 57600 44 9 4.93092089686096067205490433229238098972226074552420923704252537556366515836551663955180685E-11
(10+2)(17+3) 57600 44 10 1.89809123455132655689415724722859431354237739714759771134758462186572066271125563270538056E-11
(10+2)(17+3) 57600 44 11 7.7589975693316618709638262611861451345310818863451662738229794891851916103162736878216024E-12
(10+2)(17+3) 57600 44 12 3.3216053931645990206268770787697440911251730360193115055860819894758430447681753257681518E-12
(10+2)(17+3) 57600 44 13 1.4732081476596110059638007759245867372171826369577861358199499677423591589743224426101874E-12
(10+2)(17+3) 57600 44 14 6.711686571676814494219144194951484700177861210530022820472976763884891989875945205802423E-13
(10+2)(17+3) 57600 44 15 3.118926620624649936326485612419605048427791170673418037535394467676135520040506132070878E-13
(10+2)(17+3) 57600 44 16 1.469661161617669490651396503239291692220750627955152528888369433718699310437038897531238E-13
(10+2)(17+3) 57600 44 17 6.98609926467367820296301966236932658860681556831080879457239360872772011829725564520602E-14
(10+2)(17+3) 57600 44 18 3.33465348830594017086865682496473163064705826511306709004814071742452916778996583115642E-14
(10+2)(17+3) 57600 44 19 1.59147132262755175856640578525201592174322324380116561457708776947872119909866372695757E-14
(10+2)(17+3) 57600 44 20 7.5627937292772379890918209412960277661754757264933667661263850785883596902967381462769E-15
(10+2)(17+3) 57600 44 21 3.5637692059850138519666188092842432036039535578544091218717368739093521014247165023975E-15
(10+2)(17+3) 57600 44 22 1.6581814276258122570684680423071560478828227717309345645994405941251540482980713786371E-15
(10+2)(17+3) 57600 44 23 7.583628418292951950344365211691265181679944059799497604560480366642516936406226388720E-16
(10+2)(17+3) 57600 44 24 3.392118608527721457360526544617314910028684783526877455486137987143756018782358289711E-16
(10+2)(17+3) 57600 44 25 1.475516448033718906989060454413397139872963008469414721265683766313308076447850326230E-16
(10+2)(17+3) 57600 44 26 6.20017299689115363078597824630300353755103541220011952025496938014344355307392800889E-17
(10+2)(17+3) 57600 44 27 2.49666532829558789977641040657915229471113980553619162707934021877925161149420931964E-17
(10+2)(17+3) 57600 44 28 9.5382706890865121213028052349386738586475352743608594385464856260036305002884973106E-18
(10+2)(17+3) 57600 44 29 3.4130207836413640075247790835575583971733456111735907075180094060378323085000317543E-18
(10+2)(17+3) 57600 44 30 1.1243004597192230156004434719676059563839752777433641522612635068487365916300432197E-18
(10+2)(17+3) 57600 44 31 3.328077263720366711065506468175179917332016983729475014321254973223521087835781393E-19
(10+2)(17+3) 57600 44 32 8.53844667761536268028965208020517612401589382868263947477599763528506472632717475E-20
(10+2)(17+3) 57600 44 33 1.78986326011105200477028359322406323727392267303956450048474670518162143157300345E-20
(10+2)(17+3) 57600 44 34 2.7430801224404098381631516043732476611690575930024412977731393394101035726699039E-21
(10+2)(17+3) 57600 44 35 2.323605019941880450371223902672973940047952028457270945543674672814856554184319E-22
(10+2)(17+3) 57600 44 36 0
(10+2)(17+3) 57600 44 37 0
(10+2)(17+3) 57600 44 38 0
(10+2)(17+3) 57600 44 39 0
(10+2)(17+3) 57600 44 40 0
(10+2)(17+3) 57600 44 41 0
(10+2)(17+3) 57600 44 42 0
(10+2)(17+3) 57600 44 43 0
(10+2)(17+3) 57600 44 44 0
(10+2)(17+3) 57600 45 1 0
(10+2)(17+3) 57600 45 2 0
(10+2)(17+3) 57600 45 3 3.471358565576352791870456370214781344072574544007260884628353336237958582868714187727354790323E-7
(10+2)(17+3) 57600 45 4 4.90490060686739555094492684626228712471127261982839765741853226731586133765326672442301706061E-8
(10+2)(17+3) 57600 45 5 8.9817320291862034846704861309465427095553869720908696228488237840405007099278113288652165502E-9
(10+2)(17+3) 57600 45 6 2.0938351596903588091272060891504822001984897467732505390779502466242122012914943973346478900E-9
(10+2)(17+3) 57600 45 7 5.871331259101633220327689555267993444076957049100629212981704345192306810023474402386919406E-10
(10+2)(17+3) 57600 45 8 1.891188830178844254952543368817613107109326956562349324918681231630706594340747955225820805E-10
(10+2)(17+3) 57600 45 9 6.76330051093014789156042352968892341387176727650883324509337406435761980373600997474624968E-11
(10+2)(17+3) 57600 45 10 2.61936024490568083054375151489649318639622014814853943269923750500194116153795943130820437E-11
(10+2)(17+3) 57600 45 11 1.07854822754062302050767103653774858803529965936755257110466944223786960253410987251911443E-11
(10+2)(17+3) 57600 45 12 4.6563597425641534721887481836212830938420069286972679925427566883874568638237668687294065E-12
(10+2)(17+3) 57600 45 13 2.0851747069774056790296485151733145325886499623207821708903108281444782840699572853817996E-12
(10+2)(17+3) 57600 45 14 9.603313383137163240713214736629698525851192155262107809778771397552199504582041513029929E-13
(10+2)(17+3) 57600 45 15 4.517142764615387749375537732577999528475147040559722616750670367219440393966257508633400E-13
(10+2)(17+3) 57600 45 16 2.157457349958761886579962269585062971423803713021570209998759180877828169012430863624435E-13
(10+2)(17+3) 57600 45 17 1.041059803564511893883217780124708689388405408177595933927417198087379747611523757481920E-13
(10+2)(17+3) 57600 45 18 5.05271712738479196484540556636030702763132728225467863745924716351459765252853723339015E-14
(10+2)(17+3) 57600 45 19 2.45646049639708360582571978582075124617700867108910120311429242270146050732110255263366E-14
(10+2)(17+3) 57600 45 20 1.19162906763306753200061111441529367900070722486961939166987217771391265517316071314968E-14
(10+2)(17+3) 57600 45 21 5.7459588410539451963752267928183935339061445943418422727677333242281709686613295619932E-15
(10+2)(17+3) 57600 45 22 2.7434378321979681444974891791163674807799582035368321364422964412576334535962382852602E-15
(10+2)(17+3) 57600 45 23 1.2917585662331313283503511894454256328025227724718733196736535993460036984524124166880E-15
(10+2)(17+3) 57600 45 24 5.972045425610922594841704409966986702872153489067275393492629434336701706961665999776E-16
(10+2)(17+3) 57600 45 25 2.697791438660945623045139941573676401128652928027994706322461721016425681026683140487E-16
(10+2)(17+3) 57600 45 26 1.184181920461730254985637980528285291537536213839141125315467599675354664278009571944E-16
(10+2)(17+3) 57600 45 27 5.01769086099460895129856637923410885072340718568505677287902227209697150133365988445E-17
(10+2)(17+3) 57600 45 28 2.03615634978083566413645726129195551507303484869090251051161000908129591403507777171E-17
(10+2)(17+3) 57600 45 29 7.8347828524579234110165282892590105737695818685576834410725202402890434597086950601E-18
(10+2)(17+3) 57600 45 30 2.8221819358083499504774770820447203660577411725373805692409714017629222268090795697E-18
(10+2)(17+3) 57600 45 31 9.354533989227763419074586850691509029159678917632343811138927375853219789828981177E-19
(10+2)(17+3) 57600 45 32 2.785168372878640350975358093176645140999543835662729990780644757837999018199224725E-19
(10+2)(17+3) 57600 45 33 7.18450560383378575485953274277548642320985121522962462657573714182387634449204411E-20
(10+2)(17+3) 57600 45 34 1.51375097311631972815607782501813711563021004444790153636212929651196338863413618E-20
(10+2)(17+3) 57600 45 35 2.3310915845281722548831931309429392747934762580947241859771502301911224073750688E-21
(10+2)(17+3) 57600 45 36 1.983584223130586954589208474927379991230446913507175805756529655832321820905978E-22
(10+2)(17+3) 57600 45 37 0
(10+2)(17+3) 57600 45 38 0
(10+2)(17+3) 57600 45 39 0
(10+2)(17+3) 57600 45 40 0
(10+2)(17+3) 57600 45 41 0
(10+2)(17+3) 57600 45 42 0
(10+2)(17+3) 57600 45 43 0
(10+2)(17+3) 57600 45 44 0
(10+2)(17+3) 57600 45 45 0
(10+2)(17+3) 57600 46 1 0
(10+2)(17+3) 57600 46 2 0
(10+2)(17+3) 57600 46 3 4.630729799169689764336932708339122853562244115206573818799996645909358227571842397166886536250E-7
(10+2)(17+3) 57600 46 4 6.56750281223937731181198554872392973925695912990296171331728445187902041101361661211455766540E-8
(10+2)(17+3) 57600 46 5 1.20544360665370792211743287538590341643590760253812880024145507381884150591885895904770867439E-8
(10+2)(17+3) 57600 46 6 2.8160928845700438029225773739352040893221694570204026361544207838880610171892592310503505570E-9
(10+2)(17+3) 57600 46 7 7.917098609643297679299114327381894453240306484226944289155045159937726189865177299318210719E-10
(10+2)(17+3) 57600 46 8 2.558957779778685699472540653530871714182600408023116383587999048925061741055879568537258144E-10
(10+2)(17+3) 57600 46 9 9.19245206839101697292182442831724715142623079161214157778566013547744162981417040933478068E-11
(10+2)(17+3) 57600 46 10 3.57997993770347105197239887382896832226712001873010274155965437586466480655489218582767165E-11
(10+2)(17+3) 57600 46 11 1.48391464077411969188525263008337580797095423225585132301711803816817593383242803455143815E-11
(10+2)(17+3) 57600 46 12 6.4561101375634917786041106629891179724461328802677502445909335523223601155807204966656716E-12
(10+2)(17+3) 57600 46 13 2.9167349120128276013314273320953697999730415348120426108200475855791277114323885330978620E-12
(10+2)(17+3) 57600 46 14 1.3567268240070617814500101288498694270689888092608849801169348687637372521317368294711847E-12
(10+2)(17+3) 57600 46 15 6.452968250640823276600909040579041372994491367101848042390954558152775548086932641491141E-13
(10+2)(17+3) 57600 46 16 3.120334528776111410926881462438002056117663931000553716275451541388763085704893372704658E-13
(10+2)(17+3) 57600 46 17 1.526438332752664420485992160781045609842627789517223846380449140209067491664409151056923E-13
(10+2)(17+3) 57600 46 18 7.52159647421056715907445288665493865284667366903762489751178123450704015771442741881326E-14
(10+2)(17+3) 57600 46 19 3.71863274372210243443010111973588360501213000668215498048207250858170872016460665449499E-14
(10+2)(17+3) 57600 46 20 1.83779833969777429536070043057601940548765832287970686972747258455433686978777233334491E-14
(10+2)(17+3) 57600 46 21 9.0470433170445530074167678240077999380660788549877605972269958366906866623721263448179E-15
(10+2)(17+3) 57600 46 22 4.4204561008783039419567745160780388126655704461288291031644741577577325157726617302610E-15
(10+2)(17+3) 57600 46 23 2.1359558843549883017032679229451421462595741601558805476579574020518304754856537556196E-15
(10+2)(17+3) 57600 46 24 1.0167168498621894038392349467995443247508720128487895741510237034494154981478938713208E-15
(10+2)(17+3) 57600 46 25 4.747384347289794407364182515846177440805184094074023768398143631213585720195306138153E-16
(10+2)(17+3) 57600 46 26 2.164188702413218840781126294949036591116770266483489760107145817156901127816353388457E-16
(10+2)(17+3) 57600 46 27 9.57958885390921227565572771405149896757049813757398563205294586064824077753539628349E-17
(10+2)(17+3) 57600 46 28 4.09069316571548736661678282408258259596909263051720148964478081377475433495162499484E-17
(10+2)(17+3) 57600 46 29 1.67194778193482671785468212110472318405792705824103837160772469241372974145845654843E-17
(10+2)(17+3) 57600 46 30 6.4764617112486845515034377193452533702509121527172613110302412894035203164938429805E-18
(10+2)(17+3) 57600 46 31 2.3474626576978617348153864697658808121018501773494022859267639484233257296107249820E-18
(10+2)(17+3) 57600 46 32 7.826401295953485943008957751133273374317940499210691923792858781740722870136902436E-19
